глагол,общая_частота
dodiruvati,1
prikuzivati,1
ocenjijavati,1
prošaptati,1
procenovati,1
aerosmeti,1
nepolitizovati,1
istraumirati,1
osvojići,1
ograničniti,1
kaširati,1
član(ti,1
povaljivati,1
spoje.,1
drvnati,1
prosivati,1
testovati,1
okleveti,1
priskrbiti,1
rebalansirati,1
veštacati,1
koati,1
plimati,1
ogradati,1
bidnuti,1
vasptavati,1
podstreklati,1
fluorisati,1
raspupeti,1
izdvijiti,1
mu-ti,1
honorarisati,1
omalovazati,1
down-hiti,1
translati,1
dpobiti,1
raspršivsiti,1
izizati,1
pоčinje,1
raspodiveti,1
prеdеla,1
iscelisati,1
želitovati,1
ispati,1
rekorditi,1
oduseviti,1
doratiti,1
stuapjati,1
čalanati,1
poipustiti,1
približmti,1
sinoditi,1
sublmirati,1
uhasti,1
galebiti,1
i»niti,1
i»dati,1
fermentizovti,1
bude-ti,1
doalziti,1
breti,1
zasuciti,1
utvrđaviti,1
akumuilirati,1
opkrojiti,1
potragati,1
vetroparkivati,1
cryo-plati,1
vetroparkovati,1
7.juniti,1
buržujati,1
оdrede,1
kopovati,1
ataći,1
inaktivisati,1
odrаstu,1
stržati,1
nedonoščiti,1
odgovarašati,1
stimuluišati,1
info-portati,1
celestiati,1
nalalizirati,1
kazamati,1
pelsiti,1
protjerivati,1
zjapeti,1
preduuzećati,1
odаvаti,1
postavljiti,1
prisajedinjivati,1
bleštati,1
dreti,1
prenući,1
zvekiti,1
medullariti,1
banuti,1
pohаđаju,1
jesadati,1
otvarrati,1
bekapivati,1
ticаlo,1
ženаmа,1
ovamo-onati,1
ponavlјaćemo,1
ispunjujuti,1
plаti,1
indoktrinisati,1
ekranizirati,1
ukupuniti,1
obišlati,1
probeti,1
iškolivati,1
zagnjuriti,1
izgbegnuti,1
mi.,1
softverati,1
pregorčiti,1
razotkriveti,1
počlati,1
postoojati,1
samoporažavati,1
nȁčēlo,1
nаmetnemo,1
transferirati,1
catarrhaliti,1
neziti,1
poslаti,1
izoditi,1
jedanputi,1
énissa,1
gracilisati,1
prezovati,1
hendlujati,1
rizukovati,1
ružišasti,1
olindrati,1
kantiti,1
prskaziti,1
surpostavljati,1
tribinati,1
odpustiti,1
avokaditi,1
mirišati,1
interreagovati,1
sitniti,1
obezbebiti,1
..rnrnprikupiti,1
ocenivati,1
očekjivati,1
nasjedneti,1
razgibati,1
zakriviti,1
chasti,1
plovećati,1
sagraiti,1
pomirbiti,1
sonarati,1
homogenizirati,1
...pati,1
rekombinovati,1
dopustajati,1
otpočiti,1
uspesti,1
razmonitirati,1
finansirjati,1
haubiti,1
obavezujucati,1
poboljsavati,1
dotatiti,1
vežbačiti,1
naučitii,1
uccheda-vaditi,1
apsorbivati,1
zagrći,1
dosanjati,1
"kuhinja,5",1
spojeviti,1
utamničiti,1
smanjenjivati,1
opisnati,1
velkati,1
zаmislio,1
vozacki,1
vediti,1
inverteriti,1
odnekudati,1
tresnušiti,1
оličava,1
izvrdavati,1
utreti,1
vesliti,1
slu?ati,1
kaoći,1
zasvojiti,1
odvisati,1
članiti,1
isprešati,1
odereti,1
starešiniti,1
zadovljavati,1
odmijeniti,1
stërmilli,1
ishati,1
natupati,1
okvasiti,1
linjati,1
univesti,1
veduti,1
zatrojati,1
cenimo.,1
protkati,1
deroti,1
uživ,1
varimax,1
lјuti,1
čokoti,1
uživаo,1
vastanjivati,1
unormati,1
naknagati,1
astronauti,1
raszvetljavati,1
razvati,1
tehnologizovati,1
štrati,1
podеšava,1
zapanjisati,1
vljivati,1
svečeviti,1
fasetiti,1
renti,1
nadokanđivati,1
proxsign®,1
skitati,1
timačiti,1
zaisteti,1
ppogledati,1
započiniti,1
operjati,1
blijediti,1
terenati,1
krši,1
gosivati,1
pričavati,1
österle,1
udomljivati,1
rdititi,1
okupliti,1
sarkazati,1
karbonizirati,1
ponući,1
povućii,1
…nestati,1
smanjio.,1
potvrċuju,1
žteti,1
jеdna,1
monetiti,1
namigušati,1
pobeguljati,1
najmlađiti,1
spontiti,1
kiriti,1
crvić,1
dužeti,1
xhemati,1
osiječati,1
trupiti,1
iskoristite.,1
ansamboti,1
`korigovao,1
është,1
sistirati,1
nastavići,1
vodokanati,1
autentificati,1
drmniti,1
štotiti,1
natizati,1
menadžementati,1
opidati,1
upotrbiti,1
natrljavati,1
ostakliti,1
dosesiti,1
kočoperiti,1
potojati,1
imasti,1
prekrsivsiti,1
spotaciti,1
žrebovati,1
loditi,1
demobilizirati,1
izmanipulirati,1
oštampati,1
podsljeti,1
suzavati,1
dangubiti,1
uverevati,1
kilovati,1
npr.zati,1
obrаzuje,1
zalogiti,1
koopredsedavati,1
nesrbiti,1
sveniti,1
ocenjiati,1
supostavljati,1
kobivstvovati,1
otopliti,1
preslabati,1
desideriti,1
gospodarevati,1
samomotivisati,1
ujednuti,1
postenati,1
secesivati,1
lonati,1
irimiti,1
tangati,1
elektromreživati,1
rzagovarati,1
smo19,1
dresovati,1
mitologizovati,1
rižiti,1
out-vjeti,1
susamtiti,1
duniti,1
pošećeriti,1
opcijati,1
ušpinuveti,1
pristutvovati,1
predstavanjati,1
shopping-veti,1
distribuišati,1
samujati,1
okularati,1
prezentovti,1
pogledаo,1
okrutiti,1
pokati,1
odlučintiti,1
zrenjeti,1
populariti,1
alpasti,1
vijati,1
pokazuti,1
demistifikokai,1
takozvati,1
trsiti,1
pustoći,1
podsticajati,1
pordžavati,1
zarezati,1
uronuti,1
smeštiti,1
objviti,1
zadan,1
šetаti,1
mršav,1
prolapsati,1
interpreti,1
opcrtati,1
uncorporati,1
preraspoređeđati,1
uzidati,1
zаprepastio,1
tonziliti,1
dijagnozati,1
odskijati,1
bodezati,1
pojavljajivati,1
vladajucati,1
darujeti,1
taman,1
soći,1
laganivati,1
znaqi,1
urtostručivati,1
ipasati,1
panoiti,1
rekonsturisati,1
bilansirati,1
zimujati,1
organovati,1
stiti,1
mali,1
prokeljati,1
omoguiti,1
zaposedneti,1
odlicati,1
delovesti,1
prekoraciti,1
оsvojio,1
uvrijeti,1
ukаže,1
iznenаdimo,1
swagivati,1
posluti,1
pokazavati,1
izajmiti,1
prihraniti,1
izraiti,1
skuti,1
filterbokati,1
proučаvаj,1
trepneti,1
istučiti,1
crnjiti,1
otkovati,1
urlikati,1
prijavlјuje,1
gteti,1
maskarati,1
niati,1
prinesiti,1
trenirаli,1
zadojiti,1
saraðuje,1
ubuduæe,1
probići,1
istovarisati,1
uđoći,1
dresati,1
naknade.,1
uprskiti,1
ubio,1
slo­žio,1
oputuživati,1
...zapravati,1
izađisati,1
onemogučavati,1
polusezonati,1
postаvimo,1
rađiti,1
dapratiti,1
verujeti,1
parničiti,1
mušičariti,1
kolosekati,1
knežiti,1
dohuktavati,1
priljevati,1
evrospati,1
simiti,1
zakletiti,1
isko?iti,1
otr?ati,1
planirajuciti,1
plumdesiti,1
prevboditi,1
domonirati,1
usemeriti,1
ushetati,1
omanuti,1
priklјučila,1
uprati,1
nijansiti,1
zаključuje,1
zbunjujući,1
izustati,1
dožveti,1
rutirati,1
činjeniti,1
nagneti,1
učestaleti,1
rastеrеtiti,1
raznuđivati,1
remageti,1
▪,1
frendeti,1
ostvаrimo,1
publiciti,1
foto-materijati,1
izbirsati,1
konstatovovati,1
spirisati,1
ispretumbati,1
zoraniti,1
?uliti,1
spomen-sositi,1
skresati,1
tepsijati,1
tivirati,1
doćii,1
funkiconisati,1
ċete,1
rea­gu­ju,1
isražovati,1
-zaključati,1
noisati,1
dogodi.,1
povlašćovati,1
–svojiti,1
ribljati,1
prisunjati,1
osmišljavjati,1
odvojati,1
nišvilti,1
simultaniti,1
odrаditi,1
krežiti,1
kazljeti,1
prisajediti,1
samooksidirati,1
napustiiti,1
vioo,1
osrvnuti,1
rešаvаju,1
…staviti,1
oživotvoravati,1
odjeljivati,1
proplivati,1
odrеđеn,1
podtsaći,1
slovati,1
prikаzujete,1
kruzirati,1
reciklovati,1
modelisati,1
eći,1
preneseti,1
e-trgovinati,1
madrati,1
evanđelistati,1
potprosecuirati,1
preprosecuirati,1
preprocesuirati,1
prinesti,1
igubiti,1
razuljutiti,1
unedoglediti,1
debitivati,1
zjaviti,1
doleti,1
nataciti,1
omogaćavati,1
tiktaći,1
bukriti,1
zabrtviti,1
ubaviti,1
pizzati,1
vodoprivrediti,1
nasljedovati,1
sigiti,1
gde.,1
dokomponovati,1
saradjuti,1
manstiti,1
gusiti,1
poсao,1
poduprtati,1
znajati,1
ogledаlo,1
zrnati,1
trans-formisati,1
ucati,1
stanjiti,1
#posao,1
bitirnhvati,1
ljuspičasti,1
pohvalitti,1
ravijati,1
...mati,1
teraniti,1
birаli,1
zatavati,1
bivа,1
čаsti,1
slаvu,1
pošalјeš,1
propati,1
plavušati,1
gunjiti,1
unuk,1
privlаči,1
razvoj.,1
migrirа,1
b9ntxx0jati,1
postpisati,1
samovarati,1
isprocesuirati,1
zaklaniti,1
zapregati,1
dotrčavati,1
sužiti,1
nisаm,1
pružti,1
aviv-proleti,1
kanališeti,1
drugačiji.,1
podbadati,1
pogađam.,1
prüfstelle,1
loguvati,1
majstoriti,1
omogućičeti,1
proslostiti,1
nаstаjаli,1
pašćeti,1
smjenati,1
limončeti,1
volatiti,1
strogati,1
salvajeti,1
bled,1
releti,1
učinati,1
trečiti,1
rasprostrati,1
upresivati,1
sam.ti,1
…stiditi,1
razvstavati,1
myvolo,1
prbaciti,1
andjeti,1
odušeljavati,1
upostiti,1
žutosmeti,1
shariti,1
ošamutiti,1
pobolјšao,1
zakročiti,1
žjesti,1
smrčeviti,1
reaktuelizovati,1
atlati,1
oznaka,1
profunkcionasati,1
sudiijati,1
veljušati,1
pozdravi.,1
istjeraš,1
favorizovesti,1
izаzvаle,1
iščekati,1
neuspehati,1
…utkati,1
verovagati,1
zbuditi,1
dremkati,1
tumati,1
klaviriti,1
odlijepiti,1
miokarditi,1
krmačati,1
–reći,1
preovlaċuju,1
nanjušiti,1
jepored,1
porftoliti,1
ušrafljivati,1
uspijeti,1
pokužavati,1
dodаtu,1
implantirajusadati,1
opušciti,1
senzitivati,1
suvljiti,1
revitalizoveti,1
tokiviti,1
…onati,1
astragalusati,1
reišiti,1
diversificirati,1
zаdobio,1
prolаzi,1
parangati,1
panuti,1
ispečeti,1
zаvаpimo,1
traumatizirati,1
otkopčati,1
uzglobljivati,1
zimovati,1
poseveti,1
konteptualizovati,1
metod,1
takiti,1
izloujiti,1
omalterisati,1
ninđucuti,1
uznemeriravati,1
transferovati,1
umanjivtiti,1
aksioniti,1
imaginirati,1
korpuskuti,1
krittiti,1
off-linati,1
odzmati,1
frustirati,1
aisstirati,1
postajti,1
sidriti,1
nadzidati,1
razmršavati,1
pihtivati,1
povlačivati,1
sanoti,1
zavioriti,1
trotoarati,1
ponuä'aća,1
renumerati,1
hrabrijati,1
ugustiti,1
koriistitii,1
razapesiti,1
razredjivati,1
peovladavati,1
smerati,1
zgrivati,1
top-listiti,1
čnačiti,1
vrtati,1
osoviniti,1
žеnа,1
prеdviđа,1
dolаzimo,1
svijati,1
zakuskiti,1
preoštriti,1
?ki,1
obezbiti,1
kinoti,1
reindeksirati,1
podlagati,1
nazivmiti,1
oskvrnuti,1
isplaćati,1
razglediti,1
slijati,1
smatarjati,1
vrežati,1
vobleriti,1
lukaviti,1
saebacealiti,1
kompleks,1
fokuisrati,1
uprežati,1
odkoštiti,1
umičati,1
prepoučivati,1
razlikovliti,1
rasprostranjavati,1
slobiti,1
јoš,1
liciti,1
preusmješiti,1
reumeti,1
iynositi,1
kliničar,1
pobolјšale,1
polegati,1
isfilujati,1
deo,1
1možetiti,1
izumrsti,1
bombonati,1
naglestiti,1
prućiti,1
guantanati,1
postupak,1
krišiti,1
škembići,1
iskasapiti,1
nepohovati,1
ne-platišati,1
guitarissiti,1
obаviti,1
otputovаti,1
odigrаti,1
prokletijati,1
narav,1
putokazati,1
usrati,1
subvencija,1
ratraciti,1
relaskirati,1
hidroizolovati,1
čestititati,1
omatoriti,1
savetei,1
konkaktirati,1
braciti,1
prelijepiti,1
epigrati,1
žuleti,1
detki,1
pareniti,1
poreti,1
neizrasliti,1
maćnati,1
pogoduvati,1
oktrivati,1
sedmeriti,1
pretnja,1
umažiti,1
grgljati,1
izmontirati,1
nacizati,1
eskperimentatisati,1
ekvtimišviti,1
siveti,1
da-čovekovati,1
dvaputi,1
sazrijeti,1
оbezbeđujemo,1
refleksiti,1
akcijati,1
pajaziti,1
png,1
izobličati,1
rearanžirati,1
opanjkavati,1
rapletati,1
#protestiram,1
posedojati,1
stopаlа,1
bundevati,1
apstrahujati,1
uzesiti,1
britaći,1
uzdrziti,1
pustisiti,1
bogatašiti,1
mačvanati,1
pressuriti,1
pogorditi,1
značavati,1
paternalizovati,1
otktiti,1
tupati,1
nagraći,1
prilegnuti,1
podklasiti,1
tcimiti,1
učinkiti,1
oljagati,1
bunarati,1
pačulijati,1
mikro-voziti,1
sušivati,1
skomrahovati,1
predlžiti,1
damperati,1
ninuti,1
smirujtiti,1
ružnjiti,1
bačiti,1
takođeti,1
pretvotiti,1
zenuti,1
parlamentarki,1
ilovasti,1
pevaniti,1
spinditi,1
grođžati,1
tuneti,1
lepа,1
ružnuti,1
dopаdа,1
pigmejati,1
natogati,1
pratsiti,1
zаuzimа,1
pradhniti,1
borаvilo,1
aspartati,1
granitirati,1
racvati,1
zaumneti,1
presudjivati,1
drkati,1
predosetiti,1
stvoiriti,1
preuzleti,1
iskoračivati,1
ipconfiti,1
dohvаtimo,1
suzdržаvа,1
odstoji.,1
noarati,1
odogovriti,1
klizneti,1
kolažiti,1
・,1
ureziti,1
profiltrirati,1
poogledati,1
podozrivati,1
sekutić,1
elektroprivedati,1
=onemogućite,1
poslužtiti,1
većati,1
apsurd,1
odustankati,1
poveljati,1
al&39,1
reorganizirati,1
dekaniti,1
opleniti,1
funkcionšati,1
vrhpolјe,1
.x.ati,1
menjajuciti,1
šnati,1
plаšli,1
doživaljati,1
gingivitis,1
izaberati,1
astrociti,1
trenaći,1
sjecati,1
unajmljivtiti,1
tražeti,1
piškoti,1
dragocеn,1
odskaći,1
sara­đujem,1
emisarati,1
tkz.,1
trubati,1
prostiskiti,1
odrаdio,1
bečići,1
prahvatati,1
ukljušiti,1
piknirati,1
aktivivirati,1
omiguciti,1
senzacionalirati,1
simplifikovati,1
obrаti,1
pronаđe,1
vashiti,1
rundeti,1
postavlјali,1
oplačiti,1
račvasti,1
protumаčimo,1
prepoznаo,1
kockiti,1
nadsmisati,1
skreći,1
senčiti,1
cvokovati,1
leptiti,1
nemogužiti,1
accelerati,1
mensueliti,1
kfor,1
pronašli.,1
požegačedati,1
uproći,1
nalakirati,1
co.,1
nazunati,1
neodgovarajući,1
vaginiti,1
anotirati,1
bigrati,1
urаde,1
rinfuziti,1
pričagati,1
izmonitirati,1
usporedbati,1
sunagati,1
podnelavladati,1
naranditi,1
odbrati,1
savijeti,1
debitojeti,1
uziniti,1
usekiti,1
antititi,1
obezdemoti,1
.topiti,1
kvrgaviti,1
kategorizoveti,1
postponementi,1
progulati,1
zasutavljati,1
završetaći,1
dopuštаli,1
vrаte,1
plej-ći,1
naplivati,1
isparkiravati,1
bubašvabiti,1
rаzlučiti,1
opаžаju,1
studirаju,1
reklamijati,1
konzimirati,1
mečevati,1
izvrijeđati,1
safezoniti,1
zamazati,1
dosadati,1
osnaziti,1
namaći,1
odskorati,1
sambati,1
zaljuti,1
rеzultiralo,1
diskonektovati,1
usagalašavati,1
rulati,1
pripadamošti,1
učinciti,1
prihvatisati,1
usmtriti,1
infromisati,1
ocenjvati,1
peatovati,1
nabeti,1
trеćе,1
gasliftiti,1
rekonstrisati,1
veranati,1
zivetiti,1
odnisiti,1
sposjati,1
nаlikuju,1
koričiti,1
mrestiti,1
izvrcati,1
družetići,1
emotikonati,1
smeski,1
kovertovati,1
interagovati,1
predstavlјalo,1
prepodniti,1
kulturalizozati,1
pribаvljа,1
reartikulirati,1
duriti,1
švrljati,1
urugvati,1
osvještiti,1
oznаčаvа,1
upozantiti,1
raspisujeti,1
grâditi,1
premosteti,1
sterilizovti,1
iskomponuti,1
špahtliti,1
isfilovati,1
atticstuditi,1
obuhvаtаo,1
fundirati,1
energiti,1
dugujetiti,1
uradilo.,1
pljuneti,1
ube?ivati,1
zastajkovati,1
izgubili.,1
nalazistiti,1
razgovor,1
dug,1
trettirati,1
umarsirati,1
nаjmаnje,1
uopštavati,1
vođašati,1
predavaći,1
jastuciti,1
troseći,1
terorizirati,1
ocekujuti,1
reparisati,1
predstoveti,1
objаsnio,1
sačati,1
cuziti,1
dešiforovati,1
dokudrati,1
dolazeti,1
komuzati,1
.',1
зе!,1
saučestvovti,1
samoti,1
evaulirati,1
sakuplјaš,1
jednostavnouključiti,1
stropoštavati,1
interkalirati,1
hipertrofirati,1
pojavljuti,1
oslanjajati,1
utažavati,1
plehaniti,1
olaksavati,1
libetti,1
neukiti,1
organizovavati,1
obaiviti,1
govoći,1
ezofagitis,1
desorbovati,1
akniti,1
pobunisati,1
dorsaliti,1
reterirati,1
jujniti,1
zavirujati,1
incentivati,1
savršavati,1
proročkati,1
chéile,1
unikasti,1
vetroviti,1
obavljajati,1
pričešćivtiti,1
ispov'jesti,1
posavjetivati,1
dancehati,1
izebrati,1
tabla,1
zadovoljit,1
dekriminalizirati,1
abbaciti,1
smokvin,1
usudivati,1
plašeciti,1
docekns.riti,1
porestiti,1
žitovati,1
bačijati,1
emodžiti,1
ostvaritii,1
neverovati,1
devojciti,1
mademoiseti,1
suprimirati,1
podnostiti,1
raspucati,1
rinflajšti,1
vоdi,1
izmirujeti,1
buđavati,1
inzuliti,1
dzoniti,1
gejtvejati,1
kakvoći,1
naftašiti,1
prosediti,1
podgiti,1
izvariti,1
freelance-ovati,1
ambriti,1
dvretati,1
snlalaziti,1
kаtedre,1
bio-materijati,1
senzacionalizirati,1
prečuti,1
rekvirirati,1
potperiodati,1
naneraditi,1
koliki,1
spriti,1
kaljevati,1
stаpаnje,1
obrattiti,1
vima.,1
orhidejati,1
maloprodati,1
monteglobati,1
planurati,1
pregati,1
todorići,1
@spomenuti,1
prekaljivati,1
dоstižu,1
razmеnе,1
klekneti,1
čceti,1
trebti,1
vrelo.,1
postuti,1
prikljupljati,1
veozati,1
cusiti,1
mišicati,1
pričvrstovati,1
sаrаđuju,1
otpor.89,1
našao,1
razdvajajati,1
bogovati,1
obnovići,1
raktobaciti,1
takaviti,1
tkačiti,1
osećаš,1
utrapiti,1
toplijati,1
iznimkati,1
poˇcinje,1
pruˇzaju,1
perčišćivati,1
izrazliti,1
drhtavati,1
cofati,1
multisiti,1
bezazlen,1
sakrili.,1
nošazati,1
gargouiliti,1
podobivati,1
ratosiljati,1
uslikavati,1
čipkasti,1
požаli,1
prektivati,1
demončići,1
šetnjiti,1
mesnati,1
četririti,1
obležiti,1
gastruliti,1
trijebiti,1
hrvati,1
suvisati,1
pse.,1
sostati,1
pasovasiti,1
prukupljati,1
precutati,1
ponizavajucati,1
brutistati,1
posvečivati,1
nalepljivati,1
pihvatati,1
ustrojavati,1
na­pi­še,1
pobolјšava,1
ušteđivati,1
proceusirati,1
ispistati,1
prašnjaviti,1
izlegnuti,1
iznudati,1
—možete,1
sajati,1
poigramoti,1
pocrveneti,1
zastariveti,1
nizeti,1
uvazavati,1
promovicati,1
alternati,1
navrešiti,1
prihvtiti,1
zаsluge,1
umisliti,1
romobiti,1
izvoeti,1
kažemo»ati,1
pozviti,1
preovladjujucati,1
krijati,1
udarajući,1
saèuva,1
zatrati,1
igra.i,1
odgovoriš!ti,1
proveći,1
lasiti,1
teretan,1
dožavljavati,1
apstrahuvati,1
zovati,1
jedankati,1
trgujtiti,1
preplaćivati,1
nepreduzimati,1
pripasivati,1
dramati,1
slikviti,1
isprovoditi,1
analizati,1
gоvоri,1
gоvоrili,1
zip-vjeti,1
parafimozati,1
mikro-menadživati,1
hidro-masati,1
farmati,1
raspići,1
reanimirati,1
kanališiti,1
laniti,1
orgijati,1
objavljiti,1
slаže,1
nasaleziti,1
naro-čiti,1
sastradavati,1
deteritorijalivati,1
susvojinati,1
naštampati,1
rascepkati,1
prodajati,1
esklairati,1
dočkati,1
letoti,1
omoguti,1
prinovati,1
pomogiti,1
poducavati,1
zaiteresuti,1
potaviti,1
igledati,1
ugedati,1
piskupati,1
ambijentočeki,1
nadlijetati,1
udvostučiti,1
jelati,1
makerspati,1
hfati,1
tasteriti,1
rezulati,1
stupnjivati,1
yoći,1
bolidati,1
ţene,1
dodаjete,1
ovdjepreuzmiti,1
jelovati,1
desenzitizizozati,1
rasejati,1
objavlјujemo,1
utaljujati,1
sremiti,1
pilorati,1
poptpisati,1
koјi,1
pravougaon,1
flankirati,1
svrstаti,1
ja?ati,1
dnevnu-spavati,1
preraspodeleliti,1
*na,1
jarac,1
izdаti,1
isastojati,1
proziviti,1
-dodajtiti,1
pretpostraviti,1
ogirinati,1
nаdoknаditi,1
investirajuplooati,1
urеđuju,1
urеđujе,1
proneti,1
industijati,1
poredati,1
izvjesti,1
doliashviti,1
izabratii,1
pilećati,1
živati,1
predstаvljаmo,1
ištiti,1
torniti,1
preuzimeti,1
zamsiliti,1
obzudati,1
prisusutvovati,1
zamenjati,1
proutmačiti,1
nino-doliashhiti,1
sarati,1
iskolutati,1
petlovati,1
intervjati,1
prepreka.,1
tojati,1
oribleti,1
chakriti,1
...tesiti,1
eperiti,1
divići,1
…kazati,1
prosutiti,1
zаtrаžilo,1
prezervirati,1
dеfinisala,1
atašati,1
iškolovati,1
zviždukati,1
rutenivati,1
bleštiti,1
krierati,1
minorizovati,1
otvroriti,1
poglavati,1
cerećati,1
proprziti,1
grehiti,1
lupnuti,1
nučiti,1
kvadrenijati,1
vištiti,1
nansirati,1
˝prebace˝,1
istraţiti,1
zgrestiti,1
sipavati,1
dokumetovati,1
omoćivati,1
tasti,1
zgomilati,1
zubrati,1
momliti,1
montažeriti,1
neboderiti,1
prekoravati,1
prikаžu,1
predsytavljati,1
nevešti,1
ženerati,1
šćazati,1
razgovaranati,1
izraeliti,1
osobe60ati,1
eloksagati,1
antiti,1
privatnstiti,1
uparkirati,1
anegdotati,1
nečiti,1
dodolaziti,1
dopriti,1
oćelaviti,1
…mogiti,1
cestiti,1
prastajuciti,1
prugе,1
upotrebljivati,1
došao,1
individualozovati,1
artistiti,1
podudaraju.i,1
razvojiti,1
debankovati,1
vrаtio,1
preventirati,1
selektojeti,1
ogranučavati,1
portopati,1
slobati,1
kalcifikati,1
full-stacki,1
raskopčavati,1
zamasti,1
maskati,1
iz-graditi,1
gore..,1
upoznаju,1
opnati,1
zаdobijаmo,1
opsjednuti,1
sabljati,1
ispeglati,1
događivati,1
neutrofiti,1
lipociti,1
guglati,1
..mi,1
razderiti,1
protizati,1
diskofiti,1
zadovojavati,1
istežiti,1
utihnjavati,1
izvеlе,1
informaisati,1
zonuti,1
odgoriti,1
sa.срб,1
frkći,1
unapreñuju,1
obrañivati,1
obrstiti,1
mnomiti,1
uzmemiriti,1
komšivati,1
opsluzivati,1
primirjati,1
ludirati,1
domašivati,1
podriavati,1
povеzaćе,1
ozapasti,1
predstavlјam,1
guerriti,1
rastočiti,1
kapacititi,1
razavijati,1
?-rasti,1
izаđoše,1
postаše,1
odmatati,1
miksajtiti,1
grobaljati,1
pripadajući,1
otelovljavati,1
odreďuje,1
urađati,1
matičarati,1
instalisati,1
razlikovlati,1
isporbati,1
podobiti,1
izisati,1
formirаli,1
prihranjivati,1
onlastiti,1
isprečovati,1
rastopati,1
_panela,1
freoniti,1
obolikovati,1
skriptirati,1
penasti,1
opuštajući,1
kostimirati,1
imobilizovati,1
kuputi,1
prehodati,1
a?initi,1
jenjati,1
oprediti,1
takokati,1
poboti,1
dogаđа,1
rasplinjavati,1
stvаrаju,1
čuvovati,1
prodavliti,1
lekoviti,1
lovići,1
.zip,1
rаdоvе,1
оbјаvlјuјu,1
timoći,1
rondeti,1
ponajvisati,1
deloviti,1
