verb_latin,frequency
"ib en mikA okak ,erečev od;""oižart"";""do večere, kako Akim ne bi"";""tražio"";"" "";""da jede pre vremena."";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena."";""efda86db15c040306d1a67723423959c:13:26"";""Matь velela emu uйti so dvora gulяtь i ne prihoditь do obeda, a eщe lučše — do užina, čtobы Akim ne prosil ranьše vremeni estь… "";""rus"";"" Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena. "";""srp (translit)",1
"ad oižart ib en mikA okak;""edej"";""kako Akim ne bi tražio da"";""jede"";"" "";""pre vremena."";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena."";""efda86db15c040306d1a67723423959c:13:28"";""Matь velela emu uйti so dvora gulяtь i ne prihoditь do obeda, a eщe lučše — do užina, čtobы Akim ne prosil ranьše vremeni estь… "";""rus"";"" Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena. "";""srp (translit)",1
"um itaM ;""ej"";""Mati mu"";""je"";"" "";""naredila da ode iz dvorišta u"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp (translit)"";""srp"";""Serbiя"";"""";""Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena."";""efda86db15c040306d1a67723423959c:13:2"";""Matь velela emu uйti so dvora gulяtь i ne prihoditь do obeda, a eщe lučše — do užina, čtobы Akim ne prosil ranьše vremeni estь… "";""rus"";"" Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena. "";""srp",1
"ej um itaM ;""alideran"";""Mati mu je"";""naredila"";"" "";""da ode iz dvorišta u šetnju"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp (translit)"";""srp"";""Serbiя"";"""";""Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena."";""efda86db15c040306d1a67723423959c:13:3"";""Matь velela emu uйti so dvora gulяtь i ne prihoditь do obeda, a eщe lučše — do užina, čtobы Akim ne prosil ranьše vremeni estь… "";""rus"";"" Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena. "";""srp",1
"ad alideran ej um itaM ;""edo"";""Mati mu je naredila da"";""ode"";"" "";""iz dvorišta u šetnju, i da"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp (translit)"";""srp"";""Serbiя"";"""";""Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena."";""efda86db15c040306d1a67723423959c:13:5"";""Matь velela emu uйti so dvora gulяtь i ne prihoditь do obeda, a eщe lučše — do užina, čtobы Akim ne prosil ranьše vremeni estь… "";""rus"";"" Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena. "";""srp",1
"en ad i ,ujnteš u atširovd;""izalod"";""dvorišta u šetnju, i da ne"";""dolazi"";"" "";""do ručka, a još bolje, ni"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp (translit)"";""srp"";""Serbiя"";"""";""Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena."";""efda86db15c040306d1a67723423959c:13:13"";""Matь velela emu uйti so dvora gulяtь i ne prihoditь do obeda, a eщe lučše — do užina, čtobы Akim ne prosil ranьše vremeni estь… "";""rus"";"" Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena. "";""srp",1
"en mikA okak ,erečev od in;""ib"";""ni do večere, kako Akim ne"";""bi"";"" "";""tražio da jede pre vremena."";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp (translit)"";""srp"";""Serbiя"";"""";""Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena."";""efda86db15c040306d1a67723423959c:13:25"";""Matь velela emu uйti so dvora gulяtь i ne prihoditь do obeda, a eщe lučše — do užina, čtobы Akim ne prosil ranьše vremeni estь… "";""rus"";"" Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena. "";""srp",1
"ib en mikA okak ,erečev od;""oižart"";""do večere, kako Akim ne bi"";""tražio"";"" "";""da jede pre vremena."";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp (translit)"";""srp"";""Serbiя"";"""";""Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena."";""efda86db15c040306d1a67723423959c:13:26"";""Matь velela emu uйti so dvora gulяtь i ne prihoditь do obeda, a eщe lučše — do užina, čtobы Akim ne prosil ranьše vremeni estь… "";""rus"";"" Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena. "";""srp",1
"ad oižart ib en mikA okak;""edej"";""kako Akim ne bi tražio da"";""jede"";"" "";""pre vremena."";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp (translit)"";""srp"";""Serbiя"";"""";""Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena."";""efda86db15c040306d1a67723423959c:13:28"";""Matь velela emu uйti so dvora gulяtь i ne prihoditь do obeda, a eщe lučše — do užina, čtobы Akim ne prosil ranьše vremeni estь… "";""rus"";"" Mati mu je naredila da ode iz dvorišta u šetnju, i da ne dolazi do ručka, a još bolje, ni do večere, kako Akim ne bi tražio da jede pre vremena. "";""srp",1
"es mikA ;""oidervu"";""Akim se"";""uvredio"";"" "";""i naljutio na majku: «Ja vam"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam»."";""efda86db15c040306d1a67723423959c:15:2"";""Akim obidelsя na matь: «Я sovsem k vam bolьše ne pridu, živite odni, ili vernusь na starosti let, kogda vы vse umrete, a я odin budu». "";""rus"";"" Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam». "";""srp (translit)",1
"i oidervu es mikA ;""oituljan"";""Akim se uvredio i"";""naljutio"";"" "";""na majku: «Ja vam uopšte više"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam»."";""efda86db15c040306d1a67723423959c:15:4"";""Akim obidelsя na matь: «Я sovsem k vam bolьše ne pridu, živite odni, ili vernusь na starosti let, kogda vы vse umrete, a я odin budu». "";""rus"";"" Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam». "";""srp (translit)",1
"ešiv etšpou mav aJ« :ukjam an;""ućen"";""na majku: «Ja vam uopšte više"";""neću"";"" "";""doći, živite sami, ili ću se"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam»."";""efda86db15c040306d1a67723423959c:15:11"";""Akim obidelsя na matь: «Я sovsem k vam bolьše ne pridu, živite odni, ili vernusь na starosti let, kogda vы vse umrete, a я odin budu». "";""rus"";"" Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam». "";""srp (translit)",1
"ućen ešiv etšpou mav aJ« :ukjam;""ićod"";""majku: «Ja vam uopšte više neću"";""doći"";"", "";""živite sami, ili ću se vratiti"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam»."";""efda86db15c040306d1a67723423959c:15:12"";""Akim obidelsя na matь: «Я sovsem k vam bolьše ne pridu, živite odni, ili vernusь na starosti let, kogda vы vse umrete, a я odin budu». "";""rus"";"" Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam». "";""srp (translit)",1
",ićod ućen ešiv etšpou mav aJ;""etiviž"";""Ja vam uopšte više neću doći,"";""živite"";"" "";""sami, ili ću se vratiti u"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam»."";""efda86db15c040306d1a67723423959c:15:13"";""Akim obidelsя na matь: «Я sovsem k vam bolьše ne pridu, živite odni, ili vernusь na starosti let, kogda vы vse umrete, a я odin budu». "";""rus"";"" Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam». "";""srp (translit)",1
"ili ,imas etiviž ,ićod ućen ešiv;""uć"";""više neću doći, živite sami, ili"";""ću"";"" "";""se vratiti u starosti, kad svi"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam»."";""efda86db15c040306d1a67723423959c:15:16"";""Akim obidelsя na matь: «Я sovsem k vam bolьše ne pridu, živite odni, ili vernusь na starosti let, kogda vы vse umrete, a я odin budu». "";""rus"";"" Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam». "";""srp (translit)",1
"es uć ili ,imas etiviž ,ićod;""ititarv"";""doći, živite sami, ili ću se"";""vratiti"";"" "";""u starosti, kad svi vi pomrete"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam»."";""efda86db15c040306d1a67723423959c:15:18"";""Akim obidelsя na matь: «Я sovsem k vam bolьše ne pridu, živite odni, ili vernusь na starosti let, kogda vы vse umrete, a я odin budu». "";""rus"";"" Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam». "";""srp (translit)",1
"iv ivs dak ,itsorats u ititarv;""etermop"";""vratiti u starosti, kad svi vi"";""pomrete"";"", "";""a ja ostanem sam»."";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam»."";""efda86db15c040306d1a67723423959c:15:24"";""Akim obidelsя na matь: «Я sovsem k vam bolьše ne pridu, živite odni, ili vernusь na starosti let, kogda vы vse umrete, a я odin budu». "";""rus"";"" Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam». "";""srp (translit)",1
"aj a ,etermop iv ivs dak;""menatso"";""kad svi vi pomrete, a ja"";""ostanem"";"" "";""sam»."";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp"";""srp"";""Serbiя"";"""";""Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam»."";""efda86db15c040306d1a67723423959c:15:27"";""Akim obidelsя na matь: «Я sovsem k vam bolьše ne pridu, živite odni, ili vernusь na starosti let, kogda vы vse umrete, a я odin budu». "";""rus"";"" Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam». "";""srp (translit)",1
"es mikA ;""oidervu"";""Akim se"";""uvredio"";"" "";""i naljutio na majku: «Ja vam"";""Andreй Platonov. Vsя žiznь (1939)"";""Andreй Platonov"";""1899"";""Vsя žiznь"";""1939"";""hudožestvennaя"";"""";"""";"""";"""";"""";""omonimiя ne snяta"";""Vsя žiznь"";""Andrej Platonov"";""Čitav život"";"""";""2015"";""648"";""9345"";""324"";""4378"";""srp (translit)"";""srp"";""Serbiя"";"""";""Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam»."";""efda86db15c040306d1a67723423959c:15:2"";""Akim obidelsя na matь: «Я sovsem k vam bolьše ne pridu, živite odni, ili vernusь na starosti let, kogda vы vse umrete, a я odin budu». "";""rus"";"" Akim se uvredio i naljutio na majku: «Ja vam uopšte više neću doći, živite sami, ili ću se vratiti u starosti, kad svi vi pomrete, a ja ostanem sam». "";""srp",1
